"gene","compare","gene_compare","ubb"
"ENSG00000117748","M8/D6","ENSG00000117748 M8/D6",2.85731247972965
"ENSG00000118181","D5/D6","ENSG00000118181 D5/D6",6.34676974756907
"ENSG00000118181","F7/D6","ENSG00000118181 F7/D6",10.7232463152834
"ENSG00000118200","D5/D6","ENSG00000118200 D5/D6",6.03455840474023
"ENSG00000118200","F7/D6","ENSG00000118200 F7/D6",8.88450207685078
"ENSG00000118200","M8/D6","ENSG00000118200 M8/D6",11.9757457994178
"ENSG00000118363","M8/D6","ENSG00000118363 M8/D6",5.05090577777736
"ENSG00000118503","D5/D6","ENSG00000118503 D5/D6",2.25892144242053
"ENSG00000118503","F7/D6","ENSG00000118503 F7/D6",2.5983447961211
"ENSG00000118503","M8/D6","ENSG00000118503 M8/D6",1.56990970986847
"ENSG00000118680","D5/D6","ENSG00000118680 D5/D6",6.20587814170786
"ENSG00000118680","M8/D6","ENSG00000118680 M8/D6",3.84807431805031
"ENSG00000118976","D5/D6","ENSG00000118976 D5/D6",5.6203062248242
"ENSG00000118976","F7/D6","ENSG00000118976 F7/D6",10.8784047894608
"ENSG00000118976","M8/D6","ENSG00000118976 M8/D6",31.8908497439324
"ENSG00000119227","D5/D6","ENSG00000119227 D5/D6",18.5455262798632
"ENSG00000119227","F7/D6","ENSG00000119227 F7/D6",13.092030126231
"ENSG00000119227","M8/D6","ENSG00000119227 M8/D6",9.63008324505616
"ENSG00000119242","F7/D6","ENSG00000119242 F7/D6",9.49433597112178
"ENSG00000119335","D5/D6","ENSG00000119335 D5/D6",5.11057832324936
"ENSG00000119431","D5/D6","ENSG00000119431 D5/D6",8.71835404623581
"ENSG00000119608","F7/D6","ENSG00000119608 F7/D6",6.45358763701613
"ENSG00000119608","M8/D6","ENSG00000119608 M8/D6",17.5756416771889
"ENSG00000119707","D5/D6","ENSG00000119707 D5/D6",10.4156969729711
"ENSG00000119707","M8/D6","ENSG00000119707 M8/D6",7.71450561415212
"ENSG00000119777","M8/D6","ENSG00000119777 M8/D6",4.33255196346435
"ENSG00000119801","D5/D6","ENSG00000119801 D5/D6",6.82291400200622
"ENSG00000119927","D5/D6","ENSG00000119927 D5/D6",4.11569554840338
"ENSG00000119927","F7/D6","ENSG00000119927 F7/D6",3.07482332469175
"ENSG00000119927","M8/D6","ENSG00000119927 M8/D6",1.89765687889205
"ENSG00000120370","D5/D6","ENSG00000120370 D5/D6",5.53956649298017
"ENSG00000120370","M8/D6","ENSG00000120370 M8/D6",12.1341188272754
"ENSG00000120675","D5/D6","ENSG00000120675 D5/D6",5.35270005295846
"ENSG00000120675","F7/D6","ENSG00000120675 F7/D6",3.75388228559096
"ENSG00000120675","M8/D6","ENSG00000120675 M8/D6",4.06986935995855
"ENSG00000120694","D5/D6","ENSG00000120694 D5/D6",1.64912048161002
"ENSG00000120694","F7/D6","ENSG00000120694 F7/D6",9.53047928900283
"ENSG00000120694","M8/D6","ENSG00000120694 M8/D6",1.65122149021883
"ENSG00000120832","F7/D6","ENSG00000120832 F7/D6",15.3523247708165
"ENSG00000120942","D5/D6","ENSG00000120942 D5/D6",5.53359355037647
"ENSG00000121281","F7/D6","ENSG00000121281 F7/D6",8.98031981862162
"ENSG00000121318","F7/D6","ENSG00000121318 F7/D6",22.622985175131
"ENSG00000121350","F7/D6","ENSG00000121350 F7/D6",1.54420910106748
"ENSG00000121350","M8/D6","ENSG00000121350 M8/D6",5.69392606940311
"ENSG00000122026","D5/D6","ENSG00000122026 D5/D6",12.0735420493158
"ENSG00000122026","F7/D6","ENSG00000122026 F7/D6",24.8600308305378
"ENSG00000122026","M8/D6","ENSG00000122026 M8/D6",15.7096482660251
"ENSG00000122121","F7/D6","ENSG00000122121 F7/D6",95.7275951052643
"ENSG00000122378","F7/D6","ENSG00000122378 F7/D6",2.07296233180173
"ENSG00000122545","D5/D6","ENSG00000122545 D5/D6",4.51047852620026
"ENSG00000122545","F7/D6","ENSG00000122545 F7/D6",7.34428859019658
"ENSG00000122545","M8/D6","ENSG00000122545 M8/D6",6.98428523273796
"ENSG00000122778","D5/D6","ENSG00000122778 D5/D6",4.18016206068406
"ENSG00000122778","M8/D6","ENSG00000122778 M8/D6",7.07736843856944
"ENSG00000122912","F7/D6","ENSG00000122912 F7/D6",8.61224059440653
"ENSG00000122966","D5/D6","ENSG00000122966 D5/D6",10.5131049409641
"ENSG00000122966","M8/D6","ENSG00000122966 M8/D6",12.3325372114491
"ENSG00000122970","D5/D6","ENSG00000122970 D5/D6",6.28051208963197
"ENSG00000122970","F7/D6","ENSG00000122970 F7/D6",9.93014387145029
"ENSG00000122970","M8/D6","ENSG00000122970 M8/D6",18.5932711407827
"ENSG00000123094","M8/D6","ENSG00000123094 M8/D6",30.9823322977342
"ENSG00000123178","F7/D6","ENSG00000123178 F7/D6",9.17035123498784
"ENSG00000123268","F7/D6","ENSG00000123268 F7/D6",3.5518682046313
"ENSG00000123453","D5/D6","ENSG00000123453 D5/D6",33.1172321303334
"ENSG00000123485","D5/D6","ENSG00000123485 D5/D6",7.78975516159433
"ENSG00000123485","M8/D6","ENSG00000123485 M8/D6",18.0684522154165
"ENSG00000123595","D5/D6","ENSG00000123595 D5/D6",5.13554561548597
"ENSG00000123595","F7/D6","ENSG00000123595 F7/D6",3.98610800275213
"ENSG00000123595","M8/D6","ENSG00000123595 M8/D6",5.73682212172401
"ENSG00000123609","F7/D6","ENSG00000123609 F7/D6",9.13460968172986
"ENSG00000123609","M8/D6","ENSG00000123609 M8/D6",6.25238283086386
"ENSG00000123892","F7/D6","ENSG00000123892 F7/D6",20.1030824637787
"ENSG00000123892","M8/D6","ENSG00000123892 M8/D6",15.4520222207097
"ENSG00000124074","M8/D6","ENSG00000124074 M8/D6",13.014643051143
"ENSG00000124097","D5/D6","ENSG00000124097 D5/D6",41.8422116970156
"ENSG00000124097","F7/D6","ENSG00000124097 F7/D6",36.9106884008331
"ENSG00000124097","M8/D6","ENSG00000124097 M8/D6",17.1266188692476
"ENSG00000124098","M8/D6","ENSG00000124098 M8/D6",16.6742994092294
"ENSG00000124120","D5/D6","ENSG00000124120 D5/D6",3.74405152866384
"ENSG00000124120","M8/D6","ENSG00000124120 M8/D6",44.140329754029
"ENSG00000124143","M8/D6","ENSG00000124143 M8/D6",104.520319152014
"ENSG00000124155","F7/D6","ENSG00000124155 F7/D6",3.49163377408619
"ENSG00000124155","M8/D6","ENSG00000124155 M8/D6",4.49225328945205
"ENSG00000124177","D5/D6","ENSG00000124177 D5/D6",3.47627710422308
"ENSG00000124177","M8/D6","ENSG00000124177 M8/D6",1.5580427240914
"ENSG00000124181","F7/D6","ENSG00000124181 F7/D6",2.87795467191492
"ENSG00000124181","M8/D6","ENSG00000124181 M8/D6",4.81366973713638
"ENSG00000124201","D5/D6","ENSG00000124201 D5/D6",2.8049511751639
"ENSG00000124201","F7/D6","ENSG00000124201 F7/D6",2.43094411869267
"ENSG00000124224","D5/D6","ENSG00000124224 D5/D6",8.1563361905186
"ENSG00000124224","M8/D6","ENSG00000124224 M8/D6",7.37401151535105
"ENSG00000124228","D5/D6","ENSG00000124228 D5/D6",3.87611433982848
"ENSG00000124228","F7/D6","ENSG00000124228 F7/D6",1.49686639211337
"ENSG00000124422","D5/D6","ENSG00000124422 D5/D6",3.22265125890099
"ENSG00000124422","F7/D6","ENSG00000124422 F7/D6",4.17536962403315
"ENSG00000124422","M8/D6","ENSG00000124422 M8/D6",4.75271593086318
"ENSG00000124496","D5/D6","ENSG00000124496 D5/D6",8.16844158852484
"ENSG00000124496","F7/D6","ENSG00000124496 F7/D6",1.97441526974834
"ENSG00000124496","M8/D6","ENSG00000124496 M8/D6",4.66037941973591
"ENSG00000124541","F7/D6","ENSG00000124541 F7/D6",5.21549781974468
"ENSG00000124541","M8/D6","ENSG00000124541 M8/D6",5.71865564478798
"ENSG00000124789","D5/D6","ENSG00000124789 D5/D6",5.59008016404352
"ENSG00000124813","M8/D6","ENSG00000124813 M8/D6",11.3408293198887
"ENSG00000124942","D5/D6","ENSG00000124942 D5/D6",5.26450695777705
"ENSG00000124942","M8/D6","ENSG00000124942 M8/D6",48.9571625634369
"ENSG00000125388","D5/D6","ENSG00000125388 D5/D6",11.6866666703136
"ENSG00000125388","M8/D6","ENSG00000125388 M8/D6",14.0177986606265
"ENSG00000125484","M8/D6","ENSG00000125484 M8/D6",6.16258841660005
"ENSG00000125630","D5/D6","ENSG00000125630 D5/D6",8.51817699577303
"ENSG00000125772","F7/D6","ENSG00000125772 F7/D6",8.39059134567558
"ENSG00000125772","M8/D6","ENSG00000125772 M8/D6",2.13279715940438
"ENSG00000125827","D5/D6","ENSG00000125827 D5/D6",5.11146086739851
"ENSG00000125827","F7/D6","ENSG00000125827 F7/D6",3.02580333220186
"ENSG00000125827","M8/D6","ENSG00000125827 M8/D6",6.28337600612691
"ENSG00000126001","M8/D6","ENSG00000126001 M8/D6",7.81020857784471
"ENSG00000126243","D5/D6","ENSG00000126243 D5/D6",18.603551831146
"ENSG00000126243","F7/D6","ENSG00000126243 F7/D6",18.1527018581178
"ENSG00000126243","M8/D6","ENSG00000126243 M8/D6",2.80113530531841
"ENSG00000126261","D5/D6","ENSG00000126261 D5/D6",5.90982386956504
"ENSG00000126261","F7/D6","ENSG00000126261 F7/D6",5.73478140186109
"ENSG00000126261","M8/D6","ENSG00000126261 M8/D6",4.33038333743359
"ENSG00000126266","D5/D6","ENSG00000126266 D5/D6",5.74695733134629
"ENSG00000126266","F7/D6","ENSG00000126266 F7/D6",19.1843822218231
"ENSG00000126458","D5/D6","ENSG00000126458 D5/D6",3.62676330061191
"ENSG00000126458","F7/D6","ENSG00000126458 F7/D6",24.5406627767741
"ENSG00000126458","M8/D6","ENSG00000126458 M8/D6",20.8852156493085
"ENSG00000127663","D5/D6","ENSG00000127663 D5/D6",4.67169967260614
"ENSG00000127663","M8/D6","ENSG00000127663 M8/D6",5.85469311797817
"ENSG00000128050","D5/D6","ENSG00000128050 D5/D6",23.6092395465939
"ENSG00000128050","F7/D6","ENSG00000128050 F7/D6",20.3631247726138
"ENSG00000128050","M8/D6","ENSG00000128050 M8/D6",17.3274294424941
"ENSG00000128268","D5/D6","ENSG00000128268 D5/D6",3.09138464433497
"ENSG00000128268","F7/D6","ENSG00000128268 F7/D6",2.94913431741894
"ENSG00000128268","M8/D6","ENSG00000128268 M8/D6",12.6137156853529
"ENSG00000128482","D5/D6","ENSG00000128482 D5/D6",35.0969856838393
"ENSG00000128512","D5/D6","ENSG00000128512 D5/D6",13.8442083618921
"ENSG00000128512","F7/D6","ENSG00000128512 F7/D6",5.85254292017811
"ENSG00000128512","M8/D6","ENSG00000128512 M8/D6",10.8049601702519
"ENSG00000128683","D5/D6","ENSG00000128683 D5/D6",11.3976944655777
"ENSG00000128683","F7/D6","ENSG00000128683 F7/D6",11.517139460148
"ENSG00000128917","F7/D6","ENSG00000128917 F7/D6",25.1384201427124
"ENSG00000129250","D5/D6","ENSG00000129250 D5/D6",3.40976032965517
"ENSG00000129250","F7/D6","ENSG00000129250 F7/D6",8.59142817538071
"ENSG00000129355","D5/D6","ENSG00000129355 D5/D6",8.79272188017539
"ENSG00000129355","M8/D6","ENSG00000129355 M8/D6",36.5527564048385
"ENSG00000129566","D5/D6","ENSG00000129566 D5/D6",5.58067184802094
"ENSG00000129566","F7/D6","ENSG00000129566 F7/D6",2.3070342198847
"ENSG00000129566","M8/D6","ENSG00000129566 M8/D6",2.51513684665507
"ENSG00000129757","M8/D6","ENSG00000129757 M8/D6",41.3394625646349
"ENSG00000129911","D5/D6","ENSG00000129911 D5/D6",6.69192916560022
"ENSG00000129911","M8/D6","ENSG00000129911 M8/D6",10.0420120912418
"ENSG00000130175","D5/D6","ENSG00000130175 D5/D6",2.88814971572992
"ENSG00000130175","F7/D6","ENSG00000130175 F7/D6",4.04929105459166
"ENSG00000130449","D5/D6","ENSG00000130449 D5/D6",4.1545397317133
"ENSG00000130449","M8/D6","ENSG00000130449 M8/D6",7.50516338223319
"ENSG00000130517","D5/D6","ENSG00000130517 D5/D6",16.2483569266491
"ENSG00000130517","M8/D6","ENSG00000130517 M8/D6",18.0978706775478
"ENSG00000130711","D5/D6","ENSG00000130711 D5/D6",319.041643851733
"ENSG00000130768","F7/D6","ENSG00000130768 F7/D6",21.0945343202307
"ENSG00000130768","M8/D6","ENSG00000130768 M8/D6",10.2000934685784
"ENSG00000130985","D5/D6","ENSG00000130985 D5/D6",2.73269261595883
"ENSG00000130985","F7/D6","ENSG00000130985 F7/D6",2.86377091061906
"ENSG00000130985","M8/D6","ENSG00000130985 M8/D6",3.8591315338364
"ENSG00000131089","D5/D6","ENSG00000131089 D5/D6",7.72826409201785
"ENSG00000131187","D5/D6","ENSG00000131187 D5/D6",20.0583721293382
"ENSG00000131187","M8/D6","ENSG00000131187 M8/D6",15.1183755399325
"ENSG00000131236","D5/D6","ENSG00000131236 D5/D6",8.73131856875567
"ENSG00000131236","F7/D6","ENSG00000131236 F7/D6",8.49256613910865
"ENSG00000131398","D5/D6","ENSG00000131398 D5/D6",6.20140546897482
"ENSG00000131398","F7/D6","ENSG00000131398 F7/D6",13.7194840119453
"ENSG00000131398","M8/D6","ENSG00000131398 M8/D6",11.9251824706741
"ENSG00000131475","M8/D6","ENSG00000131475 M8/D6",6.62576814646733
"ENSG00000131558","M8/D6","ENSG00000131558 M8/D6",6.42389360469647
"ENSG00000131626","F7/D6","ENSG00000131626 F7/D6",7.46349050731746
"ENSG00000131626","M8/D6","ENSG00000131626 M8/D6",5.08914173324592
"ENSG00000131876","D5/D6","ENSG00000131876 D5/D6",4.94631780855315
"ENSG00000132196","M8/D6","ENSG00000132196 M8/D6",12.408497658116
"ENSG00000132436","D5/D6","ENSG00000132436 D5/D6",22.3681930096446
"ENSG00000132570","D5/D6","ENSG00000132570 D5/D6",3.30592348141126
"ENSG00000132773","D5/D6","ENSG00000132773 D5/D6",5.3497105718357
"ENSG00000132773","F7/D6","ENSG00000132773 F7/D6",3.25977184190179
"ENSG00000132773","M8/D6","ENSG00000132773 M8/D6",2.18555833337836
"ENSG00000132780","D5/D6","ENSG00000132780 D5/D6",8.08957251581678
"ENSG00000132780","F7/D6","ENSG00000132780 F7/D6",10.3831005198991
"ENSG00000132823","F7/D6","ENSG00000132823 F7/D6",5.65848891734887
"ENSG00000132823","M8/D6","ENSG00000132823 M8/D6",2.785454246379
"ENSG00000132938","D5/D6","ENSG00000132938 D5/D6",8.20246497837904
"ENSG00000132938","F7/D6","ENSG00000132938 F7/D6",6.50528378021017
"ENSG00000132938","M8/D6","ENSG00000132938 M8/D6",6.88396381330049
"ENSG00000133216","M8/D6","ENSG00000133216 M8/D6",34.0020913055339
"ENSG00000133466","M8/D6","ENSG00000133466 M8/D6",13.6981726564023
"ENSG00000133639","D5/D6","ENSG00000133639 D5/D6",4.40864667725582
"ENSG00000133639","F7/D6","ENSG00000133639 F7/D6",2.80033567804863
"ENSG00000133773","M8/D6","ENSG00000133773 M8/D6",11.1245113699379
"ENSG00000134453","D5/D6","ENSG00000134453 D5/D6",2.33849026749337
"ENSG00000134453","M8/D6","ENSG00000134453 M8/D6",0.813853290468287
"ENSG00000134508","D5/D6","ENSG00000134508 D5/D6",10.6861303364614
"ENSG00000134508","F7/D6","ENSG00000134508 F7/D6",3.43784938702723
"ENSG00000134508","M8/D6","ENSG00000134508 M8/D6",12.8446612324171
"ENSG00000134590","D5/D6","ENSG00000134590 D5/D6",12.4105322126302
"ENSG00000134590","M8/D6","ENSG00000134590 M8/D6",7.08670939378634
"ENSG00000134802","M8/D6","ENSG00000134802 M8/D6",3.86767361857691
"ENSG00000134884","D5/D6","ENSG00000134884 D5/D6",4.75402135328942
"ENSG00000134884","M8/D6","ENSG00000134884 M8/D6",12.7965767782671
"ENSG00000135048","D5/D6","ENSG00000135048 D5/D6",9.42160176401125
"ENSG00000135048","F7/D6","ENSG00000135048 F7/D6",8.15168254631419
"ENSG00000135048","M8/D6","ENSG00000135048 M8/D6",8.64261929176319
"ENSG00000135070","F7/D6","ENSG00000135070 F7/D6",5.14862777100685
"ENSG00000135070","M8/D6","ENSG00000135070 M8/D6",2.5737837605625
"ENSG00000135148","D5/D6","ENSG00000135148 D5/D6",2.78866611459639
"ENSG00000135148","F7/D6","ENSG00000135148 F7/D6",2.31796006191316
"ENSG00000135452","F7/D6","ENSG00000135452 F7/D6",12.4348027682345
"ENSG00000135506","D5/D6","ENSG00000135506 D5/D6",1.24914077503687
"ENSG00000135506","F7/D6","ENSG00000135506 F7/D6",3.69793781769944
"ENSG00000135506","M8/D6","ENSG00000135506 M8/D6",3.44164752037302
"ENSG00000135596","D5/D6","ENSG00000135596 D5/D6",3.01807585964227
"ENSG00000135596","F7/D6","ENSG00000135596 F7/D6",6.83215917414966
"ENSG00000135622","D5/D6","ENSG00000135622 D5/D6",22.1144214223081
"ENSG00000135622","M8/D6","ENSG00000135622 M8/D6",32.6704349635226
"ENSG00000135837","D5/D6","ENSG00000135837 D5/D6",3.12437305895627
"ENSG00000135838","D5/D6","ENSG00000135838 D5/D6",5.14357631036509
"ENSG00000135838","F7/D6","ENSG00000135838 F7/D6",7.01462835358112
"ENSG00000135838","M8/D6","ENSG00000135838 M8/D6",7.95364794168985
"ENSG00000136143","F7/D6","ENSG00000136143 F7/D6",5.8833918883913
"ENSG00000136379","D5/D6","ENSG00000136379 D5/D6",14.2854044226052
"ENSG00000136379","F7/D6","ENSG00000136379 F7/D6",11.713450979299
"ENSG00000136379","M8/D6","ENSG00000136379 M8/D6",10.4424490599169
"ENSG00000136541","D5/D6","ENSG00000136541 D5/D6",7.59662396451219
"ENSG00000136541","F7/D6","ENSG00000136541 F7/D6",17.8488302385953
"ENSG00000136861","M8/D6","ENSG00000136861 M8/D6",9.82883461592775
"ENSG00000136878","M8/D6","ENSG00000136878 M8/D6",4.4040469532255
"ENSG00000137161","D5/D6","ENSG00000137161 D5/D6",6.37390944547282
"ENSG00000137161","F7/D6","ENSG00000137161 F7/D6",4.41340078067456
"ENSG00000137309","D5/D6","ENSG00000137309 D5/D6",6.03342779737198
"ENSG00000137309","M8/D6","ENSG00000137309 M8/D6",5.77554944961427
"ENSG00000137404","D5/D6","ENSG00000137404 D5/D6",21.7243580149649
"ENSG00000137404","M8/D6","ENSG00000137404 M8/D6",16.4276129790096
"ENSG00000137491","D5/D6","ENSG00000137491 D5/D6",9.21152288780937
"ENSG00000137491","F7/D6","ENSG00000137491 F7/D6",14.7986141247958
"ENSG00000137491","M8/D6","ENSG00000137491 M8/D6",59.7343738604059
"ENSG00000137936","D5/D6","ENSG00000137936 D5/D6",10.3116445439313
"ENSG00000137936","F7/D6","ENSG00000137936 F7/D6",3.0997788235981
"ENSG00000137936","M8/D6","ENSG00000137936 M8/D6",5.16221247925235
"ENSG00000138032","D5/D6","ENSG00000138032 D5/D6",1.8860703919772
"ENSG00000138035","D5/D6","ENSG00000138035 D5/D6",3.84557374754364
"ENSG00000138642","D5/D6","ENSG00000138642 D5/D6",4.24564337290387
"ENSG00000138642","F7/D6","ENSG00000138642 F7/D6",8.415879921912
"ENSG00000138642","M8/D6","ENSG00000138642 M8/D6",3.89935319144103
"ENSG00000139083","D5/D6","ENSG00000139083 D5/D6",1.81649204535998
"ENSG00000139083","F7/D6","ENSG00000139083 F7/D6",2.3044607120955
"ENSG00000139083","M8/D6","ENSG00000139083 M8/D6",2.18530423621377
"ENSG00000139973","D5/D6","ENSG00000139973 D5/D6",24.9221311735809
"ENSG00000139990","D5/D6","ENSG00000139990 D5/D6",7.74864269751489
"ENSG00000140259","F7/D6","ENSG00000140259 F7/D6",7.58623550808962
"ENSG00000140459","F7/D6","ENSG00000140459 F7/D6",58.9562303799485
"ENSG00000140525","M8/D6","ENSG00000140525 M8/D6",9.29618474463337
"ENSG00000140612","M8/D6","ENSG00000140612 M8/D6",4.90818053268038
"ENSG00000140749","F7/D6","ENSG00000140749 F7/D6",21.9230766081856
"ENSG00000140853","D5/D6","ENSG00000140853 D5/D6",2.77032000467741
"ENSG00000140853","F7/D6","ENSG00000140853 F7/D6",4.25745512257707
"ENSG00000140853","M8/D6","ENSG00000140853 M8/D6",5.3136328673935
"ENSG00000140854","F7/D6","ENSG00000140854 F7/D6",10.4103850916769
"ENSG00000140939","D5/D6","ENSG00000140939 D5/D6",10.2050285700529
"ENSG00000140939","F7/D6","ENSG00000140939 F7/D6",6.11034716179809
"ENSG00000140939","M8/D6","ENSG00000140939 M8/D6",8.01319889023202
"ENSG00000141101","D5/D6","ENSG00000141101 D5/D6",6.47624475369089
"ENSG00000141337","D5/D6","ENSG00000141337 D5/D6",3.25013049765931
"ENSG00000141337","M8/D6","ENSG00000141337 M8/D6",3.27877595726241
"ENSG00000141452","D5/D6","ENSG00000141452 D5/D6",3.16379923767384
"ENSG00000141452","F7/D6","ENSG00000141452 F7/D6",2.29934630638663
"ENSG00000141452","M8/D6","ENSG00000141452 M8/D6",2.65772390154588
"ENSG00000141741","M8/D6","ENSG00000141741 M8/D6",12.3699942889397
"ENSG00000141858","D5/D6","ENSG00000141858 D5/D6",6.50205468560842
"ENSG00000141858","M8/D6","ENSG00000141858 M8/D6",4.6285799923101
"ENSG00000141971","M8/D6","ENSG00000141971 M8/D6",20.393843950191
"ENSG00000141994","D5/D6","ENSG00000141994 D5/D6",8.26562925612467
"ENSG00000141994","F7/D6","ENSG00000141994 F7/D6",8.16267520892448
"ENSG00000142156","F7/D6","ENSG00000142156 F7/D6",257.811257430523
"ENSG00000142178","D5/D6","ENSG00000142178 D5/D6",3.66020121480409
"ENSG00000142178","F7/D6","ENSG00000142178 F7/D6",5.68451970638712
"ENSG00000142178","M8/D6","ENSG00000142178 M8/D6",3.85653102253181
"ENSG00000142327","F7/D6","ENSG00000142327 F7/D6",9.95464072489604
"ENSG00000142327","M8/D6","ENSG00000142327 M8/D6",12.1280315268026
"ENSG00000142512","D5/D6","ENSG00000142512 D5/D6",2.60099498910193
"ENSG00000142512","F7/D6","ENSG00000142512 F7/D6",6.65533310664787
"ENSG00000142512","M8/D6","ENSG00000142512 M8/D6",8.85481195015064
"ENSG00000142556","M8/D6","ENSG00000142556 M8/D6",6.16719337782465
"ENSG00000142765","D5/D6","ENSG00000142765 D5/D6",6.13528542804544
"ENSG00000142765","F7/D6","ENSG00000142765 F7/D6",1.01182371098422
"ENSG00000142765","M8/D6","ENSG00000142765 M8/D6",5.63185019802992
"ENSG00000142784","F7/D6","ENSG00000142784 F7/D6",9.70056419662157
"ENSG00000143033","M8/D6","ENSG00000143033 M8/D6",18.3467731215483
"ENSG00000143179","D5/D6","ENSG00000143179 D5/D6",13.0949848613133
"ENSG00000143179","F7/D6","ENSG00000143179 F7/D6",7.47587995596478
"ENSG00000143297","D5/D6","ENSG00000143297 D5/D6",1.67264995344418
"ENSG00000143297","F7/D6","ENSG00000143297 F7/D6",2.61392285125029
"ENSG00000143297","M8/D6","ENSG00000143297 M8/D6",6.35353929207564
"ENSG00000143303","M8/D6","ENSG00000143303 M8/D6",3.28613524450969
"ENSG00000143353","D5/D6","ENSG00000143353 D5/D6",14.6718243772792
"ENSG00000143353","F7/D6","ENSG00000143353 F7/D6",10.8116570638997
"ENSG00000143353","M8/D6","ENSG00000143353 M8/D6",14.4085400183248
"ENSG00000143393","D5/D6","ENSG00000143393 D5/D6",9.84201274660404
"ENSG00000143393","M8/D6","ENSG00000143393 M8/D6",6.9844654533528
"ENSG00000143486","D5/D6","ENSG00000143486 D5/D6",3.18097410144658
"ENSG00000143486","F7/D6","ENSG00000143486 F7/D6",4.14845675017536
"ENSG00000143486","M8/D6","ENSG00000143486 M8/D6",2.4493389799858
"ENSG00000143493","D5/D6","ENSG00000143493 D5/D6",7.16729008785599
"ENSG00000143799","D5/D6","ENSG00000143799 D5/D6",3.40334757693688
"ENSG00000143799","F7/D6","ENSG00000143799 F7/D6",2.5700765080436
"ENSG00000143799","M8/D6","ENSG00000143799 M8/D6",1.53290524497969
"ENSG00000144161","D5/D6","ENSG00000144161 D5/D6",5.61514430284465
"ENSG00000144426","D5/D6","ENSG00000144426 D5/D6",4.97815497578138
"ENSG00000144524","D5/D6","ENSG00000144524 D5/D6",3.65528104343336
"ENSG00000144635","D5/D6","ENSG00000144635 D5/D6",6.01493529843397
"ENSG00000144635","M8/D6","ENSG00000144635 M8/D6",1.89570539921171
"ENSG00000144741","M8/D6","ENSG00000144741 M8/D6",1.31558708777061
"ENSG00000145041","D5/D6","ENSG00000145041 D5/D6",4.55256457253509
"ENSG00000145041","F7/D6","ENSG00000145041 F7/D6",2.62405077424961
"ENSG00000145391","D5/D6","ENSG00000145391 D5/D6",3.82827423220774
"ENSG00000145391","M8/D6","ENSG00000145391 M8/D6",3.1162449441015
"ENSG00000145687","D5/D6","ENSG00000145687 D5/D6",5.54317263187511
"ENSG00000145687","F7/D6","ENSG00000145687 F7/D6",10.9000740593243
"ENSG00000145687","M8/D6","ENSG00000145687 M8/D6",12.1974250229909
"ENSG00000145780","D5/D6","ENSG00000145780 D5/D6",4.55501487375272
"ENSG00000145780","M8/D6","ENSG00000145780 M8/D6",2.98274379244875
"ENSG00000145936","D5/D6","ENSG00000145936 D5/D6",47.2170250422014
"ENSG00000145936","F7/D6","ENSG00000145936 F7/D6",79.8996154998731
"ENSG00000145936","M8/D6","ENSG00000145936 M8/D6",146.158738914221
"ENSG00000145949","M8/D6","ENSG00000145949 M8/D6",18.8510124758648
"ENSG00000146066","F7/D6","ENSG00000146066 F7/D6",6.12965238418328
"ENSG00000146247","D5/D6","ENSG00000146247 D5/D6",2.97374651536899
"ENSG00000146350","D5/D6","ENSG00000146350 D5/D6",1.58008564264168
"ENSG00000146350","F7/D6","ENSG00000146350 F7/D6",11.8670394766442
"ENSG00000146350","M8/D6","ENSG00000146350 M8/D6",11.5521927632278
"ENSG00000146426","D5/D6","ENSG00000146426 D5/D6",29.3792531977229
"ENSG00000146426","F7/D6","ENSG00000146426 F7/D6",5.89782774425349
"ENSG00000146426","M8/D6","ENSG00000146426 M8/D6",4.03046891204083
"ENSG00000146828","F7/D6","ENSG00000146828 F7/D6",8.66808799799271
"ENSG00000146828","M8/D6","ENSG00000146828 M8/D6",5.67442402832326
"ENSG00000146856","D5/D6","ENSG00000146856 D5/D6",9.07124351640657
"ENSG00000146856","F7/D6","ENSG00000146856 F7/D6",7.94492958347505
"ENSG00000146856","M8/D6","ENSG00000146856 M8/D6",23.285318285771
"ENSG00000147202","D5/D6","ENSG00000147202 D5/D6",12.0487086239616
"ENSG00000147202","F7/D6","ENSG00000147202 F7/D6",15.6967307673257
"ENSG00000147364","D5/D6","ENSG00000147364 D5/D6",21.125713228073
"ENSG00000147364","M8/D6","ENSG00000147364 M8/D6",9.21304390624506
"ENSG00000147403","D5/D6","ENSG00000147403 D5/D6",3.81370131095064
"ENSG00000147403","F7/D6","ENSG00000147403 F7/D6",4.34811233318512
"ENSG00000147403","M8/D6","ENSG00000147403 M8/D6",4.28748758976909
"ENSG00000148158","D5/D6","ENSG00000148158 D5/D6",3.79603704832747
"ENSG00000148158","F7/D6","ENSG00000148158 F7/D6",4.50707586294878
"ENSG00000148158","M8/D6","ENSG00000148158 M8/D6",2.23430015839448
"ENSG00000148219","D5/D6","ENSG00000148219 D5/D6",7.41168275303669
"ENSG00000148219","F7/D6","ENSG00000148219 F7/D6",6.60193190565118
"ENSG00000148219","M8/D6","ENSG00000148219 M8/D6",6.1528420376789
"ENSG00000148450","F7/D6","ENSG00000148450 F7/D6",5.32532907034014
"ENSG00000148450","M8/D6","ENSG00000148450 M8/D6",8.27414785545089
"ENSG00000148483","D5/D6","ENSG00000148483 D5/D6",10.6517537268693
